A_market,B_market,corr
Blois,Montauban,.92731524
Blois,Montbrison,
Blois,Montpellier,.87268609
Blois,Montélimar,
Blois,Mulhouse,.88113666
Blois,Mâcon,.90531999
Blois,Nantes,.9133243
Blois,Narbonne,
Blois,Orléans,.97294307
Blois,Pamiers,.8390944
Blois,Paris,.93743736
Blois,Pau,.6535728
Blois,Peyrehorade,.7054047
Blois,Poitiers,.91056663
Blois,PontSaintEsprit,.85197234
Blois,PontlAbbé,.54597145
Blois,Pontoise,
Blois,Puylaurens,.7250312
Blois,Reims,
Blois,Rennes,.84265774
Blois,Revel,
Blois,Riom,
Blois,Romans,
Blois,Rouen,.93069702
Blois,RozayenBrie,.94511902
Blois,Réalmont,
Blois,SaintAffrique,.83721745
Blois,SaintBrieuc,.68254054
Blois,SaintEtienne,.83640826
Blois,SaintLo,
Blois,Soissons,.90340161
Blois,Strasbourg,.89996725
Blois,TarasconsurAriège,
Blois,Toulouse,.87035185
Blois,Treignac,
Blois,Tulle,.8491295
Blois,Valence,
Blois,Valenciennes,
Blois,Vannes,.80168772
Blois,Verfeil,
Blois,VicleComte,
Blois,Vienne,
Blois,VilleneuvedeBerg,
Blois,Vitre,
Blois,Voiron,
Bordeaux,Abbeville,.77766401
Bordeaux,Aigueperse,.78339094
Bordeaux,AixenProvence,.84766793
Bordeaux,Albertville,
Bordeaux,Albi,.88554275
Bordeaux,Angers,.85611027
Bordeaux,Angoulême,.83928668
Bordeaux,Annecy,
Bordeaux,Annonay,.88236225
Bordeaux,Arles,.8462227
Bordeaux,Arras,.87980622
Bordeaux,Aubenas,.86217886
Bordeaux,Auzerre,.60114956
Bordeaux,Avignon,.83372623
Bordeaux,Ayen,.74052244
Bordeaux,BarleDuc,.77131701
Bordeaux,Bayeux,.83932215
Bordeaux,Bayonne,.51250374
Bordeaux,Beaugency,
Bordeaux,Beaumont,.64424855
Bordeaux,Bernay,.69832516
Bordeaux,Billom,.69816697
Bordeaux,Blois,.78105587
Bordeaux,Bordeaux,1
Bordeaux,BoulognesurMer,.72407043
Bordeaux,Bourges,.75268131
Bordeaux,Briançon,
Bordeaux,Brioude,.86299306
Bordeaux,BrivelaGaillarde,.67195296
Bordeaux,BuislesBaronnies,.84130698
Bordeaux,Béziers,.8195017
Bordeaux,Caen,
Bordeaux,Cambrai,
Bordeaux,Cany,.33641875
Bordeaux,Carcassonne,.86813062
Bordeaux,Castelnaudary,.87811822
Bordeaux,Castres,.88491786
Bordeaux,ChalonssurMarne,.57382971
Bordeaux,Charleville,.55628633
Bordeaux,Chartres,.77390641
Bordeaux,ChateauGontier,.87877333
Bordeaux,Chateaudun,.76933628
Bordeaux,Chateauroux,.8125217
Bordeaux,ChaumontenCaux,.75363433
Bordeaux,ChaumontenVexin,.79497856
Bordeaux,Cherbourg,
Bordeaux,Clermont,
Bordeaux,Colmar,.78325677
Bordeaux,Cordes,.85800678
Bordeaux,Coutances,.76716131
Bordeaux,Die,
Bordeaux,Dieppe,
Bordeaux,Digne,.48559859
Bordeaux,Dole,.84278721
Bordeaux,Douai,.65578884
Bordeaux,Draguignan,.78174829
Bordeaux,Eu,.81159556
Bordeaux,Evreaux,
Bordeaux,Foix,.84755456
Bordeaux,Fontenay,.90062356
Bordeaux,Gonesse,.75441128
Bordeaux,Grenade,.94841325
Bordeaux,Grenoble,.8574602
Bordeaux,Guéret,.85152888
Bordeaux,Issoire,.82548827
Bordeaux,Langres,.65941375
Bordeaux,Laval,
Bordeaux,Lavaur,.91609961
Bordeaux,LeHavre,.61255682
Bordeaux,LeMans,.80948091
Bordeaux,LePuyenVelay,.854783
Bordeaux,Lille,.8108927
Bordeaux,Limoges,.87232888
Bordeaux,Louviers,
Bordeaux,Luneville,.81597769
Bordeaux,Lyon,.87507981
Bordeaux,MagnyenVexin,.75484389
Bordeaux,Marans,
Bordeaux,Maringues,.78432626
Bordeaux,Marmande,.80474347
Bordeaux,Marseille,.8076756
Bordeaux,Melun,.70666486
Bordeaux,Mende,.52611762
Bordeaux,Meulan,.76855707
Bordeaux,Montauban,.96010977
Bordeaux,Montbrison,
Bordeaux,Montpellier,.80712086
Bordeaux,Montélimar,
Bordeaux,Mulhouse,.73060888
Bordeaux,Mâcon,.68348151
Bordeaux,Nantes,.86096847
Bordeaux,Narbonne,.72272849
Bordeaux,Orléans,.851511
Bordeaux,Pamiers,.82498121
Bordeaux,Paris,.73700541
Bordeaux,Pau,.56796676
Bordeaux,Peyrehorade,.63670784
Bordeaux,Poitiers,.89880818
Bordeaux,PontSaintEsprit,.82719821
Bordeaux,PontlAbbé,.60902232
Bordeaux,Pontoise,.73810011
Bordeaux,Puylaurens,.81596112
Bordeaux,Reims,.73065442
Bordeaux,Rennes,.84436625
Bordeaux,Revel,.91049463
Bordeaux,Riom,.85540158
Bordeaux,Romans,.89405531
Bordeaux,Rouen,.79267544
Bordeaux,RozayenBrie,.77174968
Bordeaux,Réalmont,.60939085
Bordeaux,SaintAffrique,.88114846
Bordeaux,SaintBrieuc,.84345204
Bordeaux,SaintEtienne,.82242161
Bordeaux,SaintLo,
Bordeaux,Soissons,.57631171
Bordeaux,Strasbourg,.76649791
Bordeaux,TarasconsurAriège,.92499387
Bordeaux,Toulouse,.90088207
Bordeaux,Treignac,.74050462
Bordeaux,Tulle,.86242831
Bordeaux,Valence,.5073489
Bordeaux,Valenciennes,
Bordeaux,Vannes,.76078415
Bordeaux,Verfeil,.73375845
Bordeaux,VicleComte,.77120227
Bordeaux,Vienne,
Bordeaux,VilleneuvedeBerg,.88702011
Bordeaux,Vitre,
Bordeaux,Voiron,
BoulognesurMer,Abbeville,.66884011
BoulognesurMer,Aigueperse,.67605853
BoulognesurMer,AixenProvence,.43726784
BoulognesurMer,Albertville,
BoulognesurMer,Albi,.69315183
BoulognesurMer,Angers,.71992958
BoulognesurMer,Angoulême,.65956563
BoulognesurMer,Annecy,
BoulognesurMer,Annonay,.53226632
BoulognesurMer,Arles,.49324721
BoulognesurMer,Arras,.98422843
BoulognesurMer,Aubenas,.52481353
BoulognesurMer,Auzerre,.40525356
BoulognesurMer,Avignon,.63213557
BoulognesurMer,Ayen,.51725864
BoulognesurMer,BarleDuc,.52565378
BoulognesurMer,Bayeux,.76432085
BoulognesurMer,Bayonne,.53941041
BoulognesurMer,Beaugency,
BoulognesurMer,Beaumont,.70755953
BoulognesurMer,Bernay,.58203399
BoulognesurMer,Billom,.87893337
BoulognesurMer,Blois,.577124
BoulognesurMer,Bordeaux,.72407043
BoulognesurMer,BoulognesurMer,1
BoulognesurMer,Bourges,.55986542
BoulognesurMer,Briançon,
BoulognesurMer,Brioude,.6362316
BoulognesurMer,BrivelaGaillarde,.11919314
BoulognesurMer,BuislesBaronnies,.6537692
BoulognesurMer,Béziers,.47254482
BoulognesurMer,Caen,
BoulognesurMer,Cambrai,
BoulognesurMer,Cany,-.04404977
BoulognesurMer,Carcassonne,.49330348
BoulognesurMer,Castelnaudary,.70916104
BoulognesurMer,Castres,.5986625
BoulognesurMer,ChalonssurMarne,.41565084
BoulognesurMer,Charleville,.46067062
BoulognesurMer,Chartres,.82552975
BoulognesurMer,ChateauGontier,.73535597
BoulognesurMer,Chateaudun,.6158433
BoulognesurMer,Chateauroux,.62881559
BoulognesurMer,ChaumontenCaux,.70455444
BoulognesurMer,ChaumontenVexin,.72504717
BoulognesurMer,Cherbourg,
BoulognesurMer,Clermont,
BoulognesurMer,Colmar,.65370595
BoulognesurMer,Cordes,.45960236
BoulognesurMer,Coutances,.71152329
BoulognesurMer,Die,
BoulognesurMer,Dieppe,
BoulognesurMer,Digne,.41037533
BoulognesurMer,Dole,.73138577
BoulognesurMer,Douai,.76542604
BoulognesurMer,Draguignan,.65820879
BoulognesurMer,Eu,.67310208
BoulognesurMer,Evreaux,
BoulognesurMer,Foix,.38394722
BoulognesurMer,Fontenay,.67446601
BoulognesurMer,Gonesse,.49228719
BoulognesurMer,Grenade,.53290439
BoulognesurMer,Grenoble,.71410847
BoulognesurMer,Guéret,.72286808
BoulognesurMer,Issoire,.75867796
BoulognesurMer,Langres,.62903017
BoulognesurMer,Laval,
BoulognesurMer,Lavaur,.48414943
BoulognesurMer,LeHavre,.54459703
BoulognesurMer,LeMans,.61458915
BoulognesurMer,LePuyenVelay,.701886
BoulognesurMer,Lille,.70843065
BoulognesurMer,Limoges,.71498007
BoulognesurMer,Louviers,
BoulognesurMer,Luneville,.5662443
BoulognesurMer,Lyon,.70776111
BoulognesurMer,MagnyenVexin,.65427959
BoulognesurMer,Marans,
BoulognesurMer,Maringues,.6640448
BoulognesurMer,Marmande,.64729691
BoulognesurMer,Marseille,.70901358
BoulognesurMer,Melun,.85654724
BoulognesurMer,Mende,.46828344
BoulognesurMer,Meulan,.69207668
BoulognesurMer,Montauban,.63645655
BoulognesurMer,Montbrison,
BoulognesurMer,Montpellier,.65999407
BoulognesurMer,Montélimar,
BoulognesurMer,Mulhouse,.56103182
BoulognesurMer,Mâcon,.55881852
BoulognesurMer,Nantes,.6666103
BoulognesurMer,Narbonne,.46972585
BoulognesurMer,Orléans,.71107298
BoulognesurMer,Pamiers,.68861073
BoulognesurMer,Paris,.62777776
BoulognesurMer,Pau,.47640708
BoulognesurMer,Peyrehorade,.50707728
BoulognesurMer,Poitiers,.70732409
BoulognesurMer,PontSaintEsprit,.67782795
BoulognesurMer,PontlAbbé,.76216376
BoulognesurMer,Pontoise,.71769118
BoulognesurMer,Puylaurens,.35570905
BoulognesurMer,Reims,.55226618
BoulognesurMer,Rennes,.73736209
BoulognesurMer,Revel,.32290965
BoulognesurMer,Riom,.67915815
BoulognesurMer,Romans,.51871896
BoulognesurMer,Rouen,.7612735
BoulognesurMer,RozayenBrie,.67887473
BoulognesurMer,Réalmont,.40205172
BoulognesurMer,SaintAffrique,.71811521
BoulognesurMer,SaintBrieuc,.6650787
BoulognesurMer,SaintEtienne,.70249724
BoulognesurMer,SaintLo,
BoulognesurMer,Soissons,.51370525
BoulognesurMer,Strasbourg,.64498949
BoulognesurMer,TarasconsurAriège,.53842944
BoulognesurMer,Toulouse,.71110314
BoulognesurMer,Treignac,.51800519
BoulognesurMer,Tulle,.74355823
BoulognesurMer,Valence,-.15980433
BoulognesurMer,Valenciennes,
BoulognesurMer,Vannes,.72804499
BoulognesurMer,Verfeil,.90679413
BoulognesurMer,VicleComte,.62480277
BoulognesurMer,Vienne,
BoulognesurMer,VilleneuvedeBerg,.52089113
BoulognesurMer,Vitre,
BoulognesurMer,Voiron,
Bourges,Abbeville,.86012816
Bourges,Aigueperse,
Bourges,AixenProvence,
Bourges,Albertville,
Bourges,Albi,.80076998
Bourges,Angers,.9014073
Bourges,Angoulême,.67227167
Bourges,Annecy,
Bourges,Annonay,
Bourges,Arles,
Bourges,Arras,.96402049
Bourges,Aubenas,1
Bourges,Auzerre,.92520535
Bourges,Avignon,.83899301
Bourges,Ayen,
Bourges,BarleDuc,.95136684
Bourges,Bayeux,.82182521
Bourges,Bayonne,.76696819
Bourges,Beaugency,
Bourges,Beaumont,
Bourges,Bernay,.8962577
Bourges,Billom,
Bourges,Blois,.94170392
Bourges,Bordeaux,.75268131
Bourges,BoulognesurMer,.55986542
Bourges,Bourges,1
Bourges,Briançon,
Bourges,Brioude,
Bourges,BrivelaGaillarde,
Bourges,BuislesBaronnies,.83066642
Bourges,Béziers,
Bourges,Caen,
Bourges,Cambrai,
Bourges,Cany,
Bourges,Carcassonne,
Bourges,Castelnaudary,.784302
Bourges,Castres,
Bourges,ChalonssurMarne,.87238914
Bourges,Charleville,.85691863
Bourges,Chartres,
Bourges,ChateauGontier,.89772093
Bourges,Chateaudun,.92338955
Bourges,Chateauroux,.9782874
Bourges,ChaumontenCaux,
Bourges,ChaumontenVexin,.90095675
Bourges,Cherbourg,
Bourges,Clermont,
Bourges,Colmar,.90313596
Bourges,Cordes,
Bourges,Coutances,.3642838
Bourges,Die,
Bourges,Dieppe,
Bourges,Digne,.70506638
Bourges,Dole,.88506228
Bourges,Douai,.77343476
Bourges,Draguignan,.71120274
Bourges,Eu,
Bourges,Evreaux,
Bourges,Foix,
Bourges,Fontenay,.78671497
Bourges,Gonesse,
Bourges,Grenade,
Bourges,Grenoble,.87587768
Bourges,Guéret,.95742124
Bourges,Issoire,.90225738
Bourges,Langres,.65675563
Bourges,Laval,
Bourges,Lavaur,
Bourges,LeHavre,
Bourges,LeMans,.95686764
Bourges,LePuyenVelay,.84870601
Bourges,Lille,
Bourges,Limoges,.72955412
Bourges,Louviers,
Bourges,Luneville,.93905848
Bourges,Lyon,.93714082
Bourges,MagnyenVexin,
Bourges,Marans,
Bourges,Maringues,
Bourges,Marmande,.66518635
Bourges,Marseille,.83511209
Bourges,Melun,
Bourges,Mende,.79726523
Bourges,Meulan,
Bourges,Montauban,.91374505
Bourges,Montbrison,
Bourges,Montpellier,.86252379
Bourges,Montélimar,
Bourges,Mulhouse,.89267272
Bourges,Mâcon,.93621546
Bourges,Nantes,.87041277
Bourges,Narbonne,
Bourges,Orléans,.93514836
Bourges,Pamiers,.74765027
Bourges,Paris,.89715153
Bourges,Pau,.71530628
Bourges,Peyrehorade,.71453655
Bourges,Poitiers,.85351264
Bourges,PontSaintEsprit,.84497052
Bourges,PontlAbbé,.46378669
Bourges,Pontoise,
Bourges,Puylaurens,.54204673
Bourges,Reims,
Bourges,Rennes,.84727913
Bourges,Revel,
Bourges,Riom,
Bourges,Romans,
Bourges,Rouen,.88593811
Bourges,RozayenBrie,.90059388
Bourges,Réalmont,
Bourges,SaintAffrique,.86164361
Bourges,SaintBrieuc,.65719306
Bourges,SaintEtienne,.91945636
Bourges,SaintLo,
Bourges,Soissons,.85308748
Bourges,Strasbourg,.90852034
Bourges,TarasconsurAriège,
Bourges,Toulouse,.81868023
Bourges,Treignac,
Bourges,Tulle,.88535249
Bourges,Valence,
Bourges,Valenciennes,
Bourges,Vannes,.75596637
Bourges,Verfeil,
Bourges,VicleComte,
Bourges,Vienne,
Bourges,VilleneuvedeBerg,
Bourges,Vitre,
Bourges,Voiron,
Briançon,Abbeville,
Briançon,Aigueperse,
Briançon,AixenProvence,
Briançon,Albertville,
Briançon,Albi,
Briançon,Angers,
Briançon,Angoulême,
Briançon,Annecy,
Briançon,Annonay,
Briançon,Arles,
Briançon,Arras,
Briançon,Aubenas,
Briançon,Auzerre,
Briançon,Avignon,
Briançon,Ayen,
Briançon,BarleDuc,
Briançon,Bayeux,
Briançon,Bayonne,
Briançon,Beaugency,
Briançon,Beaumont,
Briançon,Bernay,
Briançon,Billom,
Briançon,Blois,
Briançon,Bordeaux,
Briançon,BoulognesurMer,
Briançon,Bourges,
Briançon,Briançon,
Briançon,Brioude,
Briançon,BrivelaGaillarde,
Briançon,BuislesBaronnies,
Briançon,Béziers,
Briançon,Caen,
Briançon,Cambrai,
Briançon,Cany,
Briançon,Carcassonne,
Briançon,Castelnaudary,
Briançon,Castres,
Briançon,ChalonssurMarne,
Briançon,Charleville,
Briançon,Chartres,
Briançon,ChateauGontier,
Briançon,Chateaudun,
Briançon,Chateauroux,
Briançon,ChaumontenCaux,
Briançon,ChaumontenVexin,
Briançon,Cherbourg,
Briançon,Clermont,
Briançon,Colmar,
Briançon,Cordes,
Briançon,Coutances,
Briançon,Die,
Briançon,Dieppe,
Briançon,Digne,
Briançon,Dole,
Briançon,Douai,
Briançon,Draguignan,
Briançon,Eu,
Briançon,Evreaux,
Briançon,Foix,
Briançon,Fontenay,
Briançon,Gonesse,
Briançon,Grenade,
Briançon,Grenoble,
Briançon,Guéret,
Briançon,Issoire,
Briançon,Langres,
Briançon,Laval,
Briançon,Lavaur,
Briançon,LeHavre,
Briançon,LeMans,
Briançon,LePuyenVelay,
Briançon,Lille,
Briançon,Limoges,
Briançon,Louviers,
Briançon,Luneville,
Briançon,Lyon,
Briançon,MagnyenVexin,
Briançon,Marans,
Briançon,Maringues,
Briançon,Marmande,
Briançon,Marseille,
Briançon,Melun,
Briançon,Mende,
Briançon,Meulan,
Briançon,Montauban,
Briançon,Montbrison,
Briançon,Montpellier,
Briançon,Montélimar,
Briançon,Mulhouse,
Briançon,Mâcon,
Briançon,Nantes,
Briançon,Narbonne,
Briançon,Orléans,
Briançon,Pamiers,
Briançon,Paris,
Briançon,Pau,
Briançon,Peyrehorade,
Briançon,Poitiers,
Briançon,PontSaintEsprit,
Briançon,PontlAbbé,
Briançon,Pontoise,
Briançon,Puylaurens,
Briançon,Reims,
Briançon,Rennes,
Briançon,Revel,
Briançon,Riom,
Briançon,Romans,
Briançon,Rouen,
Briançon,RozayenBrie,
Briançon,Réalmont,
Briançon,SaintAffrique,
Briançon,SaintBrieuc,
Briançon,SaintEtienne,
Briançon,SaintLo,
Briançon,Soissons,
Briançon,Strasbourg,
Briançon,TarasconsurAriège,
Briançon,Toulouse,
Briançon,Treignac,
Briançon,Tulle,
Briançon,Valence,
Briançon,Valenciennes,
Briançon,Vannes,
Briançon,Verfeil,
Briançon,VicleComte,
Briançon,Vienne,
Briançon,VilleneuvedeBerg,
Briançon,Vitre,
Briançon,Voiron,
Brioude,Abbeville,.69675237
Brioude,Aigueperse,.92729038
Brioude,AixenProvence,.72740811
Brioude,Albertville,
Brioude,Albi,.80697256
Brioude,Angers,.75440532
Brioude,Angoulême,
Brioude,Annecy,
Brioude,Annonay,.83646649
Brioude,Arles,.77767831
Brioude,Arras,
Brioude,Aubenas,.83544469
Brioude,Auzerre,
Brioude,Avignon,.72740811
Brioude,Ayen,.62928826
Brioude,BarleDuc,
Brioude,Bayeux,.78046471
Brioude,Bayonne,
Brioude,Beaugency,
Brioude,Beaumont,.62439352
Brioude,Bernay,
Brioude,Billom,.80498558
Brioude,Blois,
Brioude,Bordeaux,.86299306
Brioude,BoulognesurMer,.6362316
Brioude,Bourges,
Brioude,Briançon,
Brioude,Brioude,1
Brioude,BrivelaGaillarde,.50742531
Brioude,BuislesBaronnies,.78351766
Brioude,Béziers,.71495533
Brioude,Caen,
Brioude,Cambrai,
Brioude,Cany,.60499299
Brioude,Carcassonne,.78433186
Brioude,Castelnaudary,.81525832
Brioude,Castres,.7923376
Brioude,ChalonssurMarne,
Brioude,Charleville,
Brioude,Chartres,.7518062
Brioude,ChateauGontier,.71172893
Brioude,Chateaudun,.64767998
Brioude,Chateauroux,
Brioude,ChaumontenCaux,.67136067
Brioude,ChaumontenVexin,.73624653
Brioude,Cherbourg,
Brioude,Clermont,
Brioude,Colmar,
Brioude,Cordes,.77525282
Brioude,Coutances,.75532985
Brioude,Die,
Brioude,Dieppe,
Brioude,Digne,
Brioude,Dole,.87490857
Brioude,Douai,.70164716
Brioude,Draguignan,.7299512
Brioude,Eu,.70088834
Brioude,Evreaux,
Brioude,Foix,.73677582
Brioude,Fontenay,.79501629
Brioude,Gonesse,.68809754
Brioude,Grenade,.85717493
Brioude,Grenoble,.83334643
Brioude,Guéret,.82203192
Brioude,Issoire,.98235524
Brioude,Langres,.59998065
Brioude,Laval,
Brioude,Lavaur,.82611138
Brioude,LeHavre,.64657068
Brioude,LeMans,
Brioude,LePuyenVelay,.93594044
Brioude,Lille,.76558381
Brioude,Limoges,.81398648
Brioude,Louviers,
Brioude,Luneville,
Brioude,Lyon,.85315847
Brioude,MagnyenVexin,.68315226
Brioude,Marans,
Brioude,Maringues,.89919239
Brioude,Marmande,
Brioude,Marseille,.74247223
Brioude,Melun,.45658481
Brioude,Mende,
Brioude,Meulan,.73568654
Brioude,Montauban,.85837841
Brioude,Montbrison,
Brioude,Montpellier,.75814319
Brioude,Montélimar,
Brioude,Mulhouse,
Brioude,Mâcon,
Brioude,Nantes,
Brioude,Narbonne,.54231411
Brioude,Orléans,.52816248
Brioude,Pamiers,.77917254
Brioude,Paris,.64746553
Brioude,Pau,
Brioude,Peyrehorade,
Brioude,Poitiers,.75780195
Brioude,PontSaintEsprit,.79502845
Brioude,PontlAbbé,
Brioude,Pontoise,.72554582
Brioude,Puylaurens,.80069995
Brioude,Reims,.71243238
Brioude,Rennes,.70569593
Brioude,Revel,.70050395
Brioude,Riom,.93896151
Brioude,Romans,.88173103
Brioude,Rouen,.77309388
Brioude,RozayenBrie,.57561487
Brioude,Réalmont,.69341451
Brioude,SaintAffrique,.86770791
Brioude,SaintBrieuc,.77257365
Brioude,SaintEtienne,.88152885
Brioude,SaintLo,
Brioude,Soissons,
Brioude,Strasbourg,.68225753
Brioude,TarasconsurAriège,.84064347
Brioude,Toulouse,.85178196
Brioude,Treignac,.62814367
Brioude,Tulle,.85460669
Brioude,Valence,.41973084
Brioude,Valenciennes,
Brioude,Vannes,
Brioude,Verfeil,-.25649437
Brioude,VicleComte,.92766565
Brioude,Vienne,
Brioude,VilleneuvedeBerg,.85670024
Brioude,Vitre,
Brioude,Voiron,
BrivelaGaillarde,Abbeville,.044892401
BrivelaGaillarde,Aigueperse,.45540664
BrivelaGaillarde,AixenProvence,-.28274038
BrivelaGaillarde,Albertville,
BrivelaGaillarde,Albi,.78700906
BrivelaGaillarde,Angers,.35206428
BrivelaGaillarde,Angoulême,
BrivelaGaillarde,Annecy,
BrivelaGaillarde,Annonay,.26147887
BrivelaGaillarde,Arles,-.16461813
BrivelaGaillarde,Arras,
BrivelaGaillarde,Aubenas,.029776361
BrivelaGaillarde,Auzerre,
BrivelaGaillarde,Avignon,-.28274038
BrivelaGaillarde,Ayen,
BrivelaGaillarde,BarleDuc,
BrivelaGaillarde,Bayeux,.2440187
BrivelaGaillarde,Bayonne,
BrivelaGaillarde,Beaugency,
BrivelaGaillarde,Beaumont,
BrivelaGaillarde,Bernay,
BrivelaGaillarde,Billom,
BrivelaGaillarde,Blois,
BrivelaGaillarde,Bordeaux,.67195296
BrivelaGaillarde,BoulognesurMer,.11919314
BrivelaGaillarde,Bourges,
BrivelaGaillarde,Briançon,
BrivelaGaillarde,Brioude,.50742531
BrivelaGaillarde,BrivelaGaillarde,1
BrivelaGaillarde,BuislesBaronnies,-.17728961
BrivelaGaillarde,Béziers,.51297128
BrivelaGaillarde,Caen,
BrivelaGaillarde,Cambrai,
BrivelaGaillarde,Cany,.20278755
BrivelaGaillarde,Carcassonne,.32029521
BrivelaGaillarde,Castelnaudary,.15871993
BrivelaGaillarde,Castres,.71320617
BrivelaGaillarde,ChalonssurMarne,
BrivelaGaillarde,Charleville,
BrivelaGaillarde,Chartres,.089058802
BrivelaGaillarde,ChateauGontier,.43053889
BrivelaGaillarde,Chateaudun,.30362436
BrivelaGaillarde,Chateauroux,
BrivelaGaillarde,ChaumontenCaux,
BrivelaGaillarde,ChaumontenVexin,.10551596
BrivelaGaillarde,Cherbourg,
BrivelaGaillarde,Clermont,
BrivelaGaillarde,Colmar,
BrivelaGaillarde,Cordes,.70091301
BrivelaGaillarde,Coutances,.5093838
BrivelaGaillarde,Die,
BrivelaGaillarde,Dieppe,
BrivelaGaillarde,Digne,
BrivelaGaillarde,Dole,.28884944
BrivelaGaillarde,Douai,-.070464849
BrivelaGaillarde,Draguignan,-.17775774
BrivelaGaillarde,Eu,.38652059
BrivelaGaillarde,Evreaux,
BrivelaGaillarde,Foix,.69300026
BrivelaGaillarde,Fontenay,.51997304
BrivelaGaillarde,Gonesse,.15020609
BrivelaGaillarde,Grenade,.38977194
BrivelaGaillarde,Grenoble,.42057979
BrivelaGaillarde,Guéret,.58231598
BrivelaGaillarde,Issoire,.44608113
BrivelaGaillarde,Langres,.29971606
BrivelaGaillarde,Laval,
BrivelaGaillarde,Lavaur,.3097077
BrivelaGaillarde,LeHavre,-.0075062425
BrivelaGaillarde,LeMans,
BrivelaGaillarde,LePuyenVelay,.51528543
BrivelaGaillarde,Lille,.073556952
BrivelaGaillarde,Limoges,.87288547
BrivelaGaillarde,Louviers,
BrivelaGaillarde,Luneville,
BrivelaGaillarde,Lyon,.31029204
BrivelaGaillarde,MagnyenVexin,.11045524
BrivelaGaillarde,Marans,
BrivelaGaillarde,Maringues,
BrivelaGaillarde,Marmande,
BrivelaGaillarde,Marseille,-.44426695
BrivelaGaillarde,Melun,
BrivelaGaillarde,Mende,
BrivelaGaillarde,Meulan,.066840805
BrivelaGaillarde,Montauban,.60405344
BrivelaGaillarde,Montbrison,
BrivelaGaillarde,Montpellier,.42121381
BrivelaGaillarde,Montélimar,
BrivelaGaillarde,Mulhouse,
BrivelaGaillarde,Mâcon,
BrivelaGaillarde,Nantes,
BrivelaGaillarde,Narbonne,-.26767948
BrivelaGaillarde,Orléans,
BrivelaGaillarde,Pamiers,.68316823
BrivelaGaillarde,Paris,.15357101
BrivelaGaillarde,Pau,
BrivelaGaillarde,Peyrehorade,
BrivelaGaillarde,Poitiers,.44886652
BrivelaGaillarde,PontSaintEsprit,-.022494148
BrivelaGaillarde,PontlAbbé,
BrivelaGaillarde,Pontoise,.070466928
BrivelaGaillarde,Puylaurens,.31492326
BrivelaGaillarde,Reims,.2420221
BrivelaGaillarde,Rennes,.20062843
BrivelaGaillarde,Revel,-.064922936
BrivelaGaillarde,Riom,.15070343
BrivelaGaillarde,Romans,.22373518
BrivelaGaillarde,Rouen,.11411025
BrivelaGaillarde,RozayenBrie,
BrivelaGaillarde,Réalmont,
BrivelaGaillarde,SaintAffrique,.625247
BrivelaGaillarde,SaintBrieuc,.35056338
BrivelaGaillarde,SaintEtienne,.34041786
BrivelaGaillarde,SaintLo,
BrivelaGaillarde,Soissons,
BrivelaGaillarde,Strasbourg,.34500396
BrivelaGaillarde,TarasconsurAriège,.75811249
BrivelaGaillarde,Toulouse,.37289336
BrivelaGaillarde,Treignac,
BrivelaGaillarde,Tulle,.81243032
BrivelaGaillarde,Valence,
BrivelaGaillarde,Valenciennes,
BrivelaGaillarde,Vannes,
BrivelaGaillarde,Verfeil,
BrivelaGaillarde,VicleComte,.42817155
BrivelaGaillarde,Vienne,
BrivelaGaillarde,VilleneuvedeBerg,.074784428
BrivelaGaillarde,Vitre,
BrivelaGaillarde,Voiron,
BuislesBaronnies,Abbeville,.76446629
BuislesBaronnies,Aigueperse,.71377802
BuislesBaronnies,AixenProvence,.90554857
BuislesBaronnies,Albertville,
BuislesBaronnies,Albi,.82414412
BuislesBaronnies,Angers,.75803345
BuislesBaronnies,Angoulême,.50503367
BuislesBaronnies,Annecy,
BuislesBaronnies,Annonay,.8843295
BuislesBaronnies,Arles,.86022675
BuislesBaronnies,Arras,.92707503
BuislesBaronnies,Aubenas,.88375753
BuislesBaronnies,Auzerre,.83928967
BuislesBaronnies,Avignon,.95383453
BuislesBaronnies,Ayen,.38474572
BuislesBaronnies,BarleDuc,.83892447
BuislesBaronnies,Bayeux,.80744833
BuislesBaronnies,Bayonne,.66187513
BuislesBaronnies,Beaugency,
BuislesBaronnies,Beaumont,.31121901
BuislesBaronnies,Bernay,.74801052
BuislesBaronnies,Billom,.15192594
BuislesBaronnies,Blois,.84854519
BuislesBaronnies,Bordeaux,.84130698
BuislesBaronnies,BoulognesurMer,.6537692
BuislesBaronnies,Bourges,.83066642
BuislesBaronnies,Briançon,
BuislesBaronnies,Brioude,.78351766
BuislesBaronnies,BrivelaGaillarde,-.17728961
BuislesBaronnies,BuislesBaronnies,1
BuislesBaronnies,Béziers,.75623214
BuislesBaronnies,Caen,
BuislesBaronnies,Cambrai,
BuislesBaronnies,Cany,.30042753
BuislesBaronnies,Carcassonne,.84255898
BuislesBaronnies,Castelnaudary,.9370839
BuislesBaronnies,Castres,.72599131
BuislesBaronnies,ChalonssurMarne,.82606876
BuislesBaronnies,Charleville,.78531837
BuislesBaronnies,Chartres,.6244238
BuislesBaronnies,ChateauGontier,.81191444
BuislesBaronnies,Chateaudun,.79169917
BuislesBaronnies,Chateauroux,.78709334
BuislesBaronnies,ChaumontenCaux,.48582891
BuislesBaronnies,ChaumontenVexin,.71367592
BuislesBaronnies,Cherbourg,
