year,direction_ferme,value,kind,peace_reg_memory,peace_reg
1750,Nantes,4747461.592925297,exports_no_colonial_trade,,
1751,Nantes,,exports_no_colonial_trade,,
1752,Nantes,,exports_no_colonial_trade,,
1753,Nantes,,exports_no_colonial_trade,,
1754,Nantes,,exports_no_colonial_trade,,
1755,Nantes,3142390.415838591,exports_no_colonial_trade,,
1756,Nantes,2613021.1444484866,exports_no_colonial_trade,11123369.251691412,2246078.87164158
1757,Nantes,,exports_no_colonial_trade,11562305.475191683,1784107.6754834317
1758,Nantes,2367404.036541774,exports_no_colonial_trade,12018562.440630946,1417154.2406222457
1759,Nantes,2540946.337786901,exports_no_colonial_trade,12492823.637056712,1125675.411473997
1760,Nantes,2121599.8742440683,exports_no_colonial_trade,12985799.524490347,894147.6486290587
1761,Nantes,2039817.1191128553,exports_no_colonial_trade,13498228.598221475,710240.2783249771
1762,Nantes,931854.7982334504,exports_no_colonial_trade,14030878.495099235,564158.7871182105
1763,Nantes,2505507.5033107786,exports_no_colonial_trade,14584547.143480528,448123.18703367375
1764,Nantes,3310673.520680779,exports_no_colonial_trade,,
1765,Nantes,3103685.1302754213,exports_no_colonial_trade,,
1766,Nantes,4516981.2465502685,exports_no_colonial_trade,,
1767,Nantes,2607816.214613665,exports_no_colonial_trade,,
1768,Nantes,,exports_no_colonial_trade,,
1769,Nantes,9390954.841382599,exports_no_colonial_trade,,
1770,Nantes,13884989.5736894,exports_no_colonial_trade,,
1771,Nantes,5556742.480581901,exports_no_colonial_trade,,
1772,Nantes,5312380.491190057,exports_no_colonial_trade,,
1773,Nantes,,exports_no_colonial_trade,,
1774,Nantes,4538415.498450109,exports_no_colonial_trade,,
1775,Nantes,,exports_no_colonial_trade,,
1776,Nantes,7803170.388769659,exports_no_colonial_trade,5727616.124930179,8490217.661049873
1777,Nantes,,exports_no_colonial_trade,5731314.7373867715,9114931.030612119
1778,Nantes,7296683.835577937,exports_no_colonial_trade,5735015.738225154,9785611.04198396
1779,Nantes,4497357.624862049,exports_no_colonial_trade,5738719.128987643,10505639.937745938
1780,Nantes,,exports_no_colonial_trade,5742424.911217517,11278648.827144116
1781,Nantes,,exports_no_colonial_trade,5746133.086459086,12108535.9977923
1782,Nantes,,exports_no_colonial_trade,5749843.65625763,12999486.574754443
1783,Nantes,,exports_no_colonial_trade,5753556.622159425,13955993.626152169
1784,Nantes,,exports_no_colonial_trade,,
1785,Nantes,,exports_no_colonial_trade,,
1786,Nantes,,exports_no_colonial_trade,,
1787,Nantes,,exports_no_colonial_trade,,
1788,Nantes,,exports_no_colonial_trade,,
1789,Nantes,11037177.072867258,exports_no_colonial_trade,,
1716,Bayonne,,total,,
1717,Bayonne,,total,,
1718,Bayonne,,total,,
1719,Bayonne,,total,,
1720,Bayonne,,total,,
1721,Bayonne,,total,,
1722,Bayonne,,total,,
1723,Bayonne,,total,,
1724,Bayonne,,total,,
1725,Bayonne,,total,,
1726,Bayonne,,total,,
1727,Bayonne,,total,,
1728,Bayonne,,total,,
1729,Bayonne,,total,,
1730,Bayonne,,total,,
1731,Bayonne,,total,,
1732,Bayonne,,total,,
1733,Bayonne,,total,,
1734,Bayonne,,total,,
1735,Bayonne,,total,,
1736,Bayonne,,total,,
1737,Bayonne,,total,,
1738,Bayonne,,total,,
1739,Bayonne,,total,,
1740,Bayonne,,total,,
1741,Bayonne,,total,,
1742,Bayonne,,total,,
1743,Bayonne,,total,,
1744,Bayonne,,total,,
1745,Bayonne,,total,,
1746,Bayonne,,total,,
1747,Bayonne,,total,,
1748,Bayonne,,total,,
1749,Bayonne,16263866.812155545,total,,
1750,Bayonne,16629982.379220197,total,,
1751,Bayonne,20085182.79129176,total,,
1752,Bayonne,16041652.941921158,total,,
1753,Bayonne,15127865.798115622,total,,
1754,Bayonne,17289380.204127267,total,,
1755,Bayonne,18386550.5705723,total,,
1756,Bayonne,16806833.632699765,total,17451356.607295573,17451356.607295573
1757,Bayonne,18611987.65773474,total,17552835.4867688,17552835.4867688
1758,Bayonne,15894623.246832106,total,17654904.461511463,17654904.461511463
1759,Bayonne,28213363.30341639,total,17757566.962901812,17757566.962901812
1760,Bayonne,20134008.34647001,total,17860826.442271613,17860826.442271613
1761,Bayonne,23598481.575110856,total,17964686.37102178,17964686.37102178
1762,Bayonne,25897658.81175834,total,18069150.24073928,18069150.24073928
1763,Bayonne,21338824.637405492,total,18174221.563314687,18174221.563314687
1764,Bayonne,20355339.127839807,total,,
1765,Bayonne,25243299.21927449,total,,
1766,Bayonne,17116868.576660886,total,,
1767,Bayonne,17957913.890987836,total,,
1768,Bayonne,11292988.057834482,total,,
1769,Bayonne,16898319.79707307,total,,
1770,Bayonne,14311781.78460992,total,,
1771,Bayonne,15032020.643571433,total,,
1772,Bayonne,14351581.186162991,total,,
1773,Bayonne,13977718.417804584,total,,
1774,Bayonne,13806653.202568356,total,,
1775,Bayonne,,total,,
1776,Bayonne,15775298.451347623,total,14977623.64145483,11696522.067581084
1777,Bayonne,,total,14876808.70995809,11181565.434552787
1778,Bayonne,14547533.153390469,total,14776672.367445555,10689280.526706357
1779,Bayonne,24440115.70968818,total,14677210.04630995,10218669.187906394
1780,Bayonne,21189102.21787706,total,14578417.209688835,9768777.207313351
1781,Bayonne,,total,14480289.351257553,9338692.384627081
1782,Bayonne,,total,14382821.995023582,8927542.680510882
1783,Bayonne,,total,14286010.69512252,8534494.448445857
1784,Bayonne,,total,,
1785,Bayonne,,total,,
1786,Bayonne,,total,,
1787,Bayonne,,total,,
1788,Bayonne,,total,,
1789,Bayonne,27236435.207829148,total,,
1716,Bayonne,,imports,,
1717,Bayonne,,imports,,
1718,Bayonne,,imports,,
1719,Bayonne,,imports,,
1720,Bayonne,,imports,,
1721,Bayonne,,imports,,
1722,Bayonne,,imports,,
1723,Bayonne,,imports,,
1724,Bayonne,,imports,,
1725,Bayonne,,imports,,
1726,Bayonne,,imports,,
1727,Bayonne,,imports,,
1728,Bayonne,,imports,,
1729,Bayonne,,imports,,
1730,Bayonne,,imports,,
1731,Bayonne,,imports,,
1732,Bayonne,,imports,,
1733,Bayonne,,imports,,
1734,Bayonne,,imports,,
1735,Bayonne,,imports,,
1736,Bayonne,,imports,,
1737,Bayonne,,imports,,
1738,Bayonne,,imports,,
1739,Bayonne,,imports,,
1740,Bayonne,,imports,,
1741,Bayonne,,imports,,
1742,Bayonne,,imports,,
1743,Bayonne,,imports,,
1744,Bayonne,,imports,,
1745,Bayonne,,imports,,
1746,Bayonne,,imports,,
1747,Bayonne,,imports,,
1748,Bayonne,,imports,,
1749,Bayonne,6552822.230642415,imports,,
1750,Bayonne,7599680.990409998,imports,,
1751,Bayonne,8806950.52970627,imports,,
1752,Bayonne,6549367.101444947,imports,,
1753,Bayonne,5891327.052754796,imports,,
1754,Bayonne,7119275.740170822,imports,,
1755,Bayonne,7318646.034677398,imports,,
1756,Bayonne,5470397.1434133705,imports,6868433.488996247,6868433.488996247
1757,Bayonne,5846503.622570667,imports,6819286.967828287,6819286.967828287
1758,Bayonne,4042965.1683435,imports,6770492.110623713,6770492.110623713
1759,Bayonne,5841264.294555447,imports,6722046.40107941,6722046.40107941
1760,Bayonne,5435098.078555205,imports,6673947.3408975145,6673947.3408975145
1761,Bayonne,6892727.48136392,imports,6626192.449656495,6626192.449656495
1762,Bayonne,10309375.272833945,imports,6578779.264683277,6578779.264683277
1763,Bayonne,6681517.054268036,imports,6531705.34092628,6531705.34092628
1764,Bayonne,7915937.524806063,imports,,
1765,Bayonne,8586017.940574985,imports,,
1766,Bayonne,6562373.214066982,imports,,
1767,Bayonne,6924296.990026709,imports,,
1768,Bayonne,3063423.6555563197,imports,,
1769,Bayonne,7607360.136374629,imports,,
1770,Bayonne,5648601.76058723,imports,,
1771,Bayonne,5366804.854854901,imports,,
1772,Bayonne,6318478.428589949,imports,,
1773,Bayonne,5139273.952221456,imports,,
1774,Bayonne,5343625.9829942705,imports,,
1775,Bayonne,5270909.792168358,imports,,
1776,Bayonne,6762369.2478743885,imports,5435761.887723756,4797121.9624152845
1777,Bayonne,6885074.526691326,imports,5371253.993493127,4639972.804640209
1778,Bayonne,5328097.792025309,imports,5307511.634711625,4487971.703967477
1779,Bayonne,11005466.09027656,imports,5244525.726529546,4340950.01493755
1780,Bayonne,8029685.778411877,imports,5182287.291909951,4198744.616755915
1781,Bayonne,,imports,5120787.460349218,4061197.7323103067
1782,Bayonne,,imports,5060017.466612798,3928156.753116786
1783,Bayonne,,imports,4999968.6494858805,3799474.070000268
1784,Bayonne,,imports,,
1785,Bayonne,,imports,,
1786,Bayonne,,imports,,
1787,Bayonne,,imports,,
1788,Bayonne,,imports,,
1789,Bayonne,10583312.229999999,imports,,
1716,Bayonne,,exports,,
1717,Bayonne,,exports,,
1718,Bayonne,,exports,,
1719,Bayonne,,exports,,
1720,Bayonne,,exports,,
1721,Bayonne,,exports,,
1722,Bayonne,,exports,,
1723,Bayonne,,exports,,
1724,Bayonne,,exports,,
1725,Bayonne,,exports,,
1726,Bayonne,,exports,,
1727,Bayonne,,exports,,
1728,Bayonne,,exports,,
1729,Bayonne,,exports,,
1730,Bayonne,,exports,,
1731,Bayonne,,exports,,
1732,Bayonne,,exports,,
1733,Bayonne,,exports,,
1734,Bayonne,,exports,,
1735,Bayonne,,exports,,
1736,Bayonne,,exports,,
1737,Bayonne,,exports,,
1738,Bayonne,,exports,,
1739,Bayonne,,exports,,
1740,Bayonne,,exports,,
1741,Bayonne,,exports,,
1742,Bayonne,,exports,,
1743,Bayonne,,exports,,
1744,Bayonne,,exports,,
1745,Bayonne,,exports,,
1746,Bayonne,19382859.430333726,exports,,
1747,Bayonne,12752367.735913675,exports,,
1748,Bayonne,15283047.050639473,exports,,
1749,Bayonne,9711044.58151313,exports,,
1750,Bayonne,9030301.388810199,exports,,
1751,Bayonne,11278232.26158549,exports,,
1752,Bayonne,9492285.840476211,exports,,
1753,Bayonne,9236538.745360825,exports,,
1754,Bayonne,10170104.463956444,exports,,
1755,Bayonne,11067904.535894904,exports,,
1756,Bayonne,11336436.489286397,exports,10597392.153897317,10597392.153897317
1757,Bayonne,12765484.035164073,exports,10761541.067738337,10761541.067738337
1758,Bayonne,11851658.078488607,exports,10928232.575599086,10928232.575599086
1759,Bayonne,22372099.008860942,exports,11097506.06113552,11097506.06113552
1760,Bayonne,14698910.267914804,exports,11269401.518039,11269401.518039
1761,Bayonne,16705754.093746938,exports,11443959.559485465,11443959.559485465
1762,Bayonne,15588283.538924394,exports,11621221.42773093,11621221.42773093
1763,Bayonne,14657307.583137456,exports,11801229.003855824,11801229.003855824
1764,Bayonne,12439401.603033744,exports,,
1765,Bayonne,16657281.278699506,exports,,
1766,Bayonne,10554495.362593904,exports,,
1767,Bayonne,11033616.900961125,exports,,
1768,Bayonne,8229564.402278162,exports,,
1769,Bayonne,9290959.660698442,exports,,
1770,Bayonne,8663180.02402269,exports,,
1771,Bayonne,9665215.78871653,exports,,
1772,Bayonne,8033102.757573042,exports,,
1773,Bayonne,8838444.465583127,exports,,
1774,Bayonne,8463027.219574085,exports,,
1775,Bayonne,,exports,,
1776,Bayonne,9012929.203473235,exports,9436441.01655539,7002392.010806918
1777,Bayonne,,exports,9400096.291887583,6661294.4805581905
1778,Bayonne,9219435.36136516,exports,9363891.54997481,6336812.347585454
1779,Bayonne,13434649.619411621,exports,9327826.251669448,6028136.249749942
1780,Bayonne,13159416.439465184,exports,9291899.859900393,5734496.250215612
1781,Bayonne,,exports,9256111.839665178,5455159.916981144
1782,Bayonne,,exports,9220461.658021819,5189430.495960098
1783,Bayonne,,exports,9184948.784081006,4936645.173053641
1784,Bayonne,,exports,,
1785,Bayonne,,exports,,
1786,Bayonne,,exports,,
1787,Bayonne,,exports,,
1788,Bayonne,,exports,,
1789,Bayonne,16653122.977829149,exports,,
1716,Bayonne,,total_no_colonial_product,,
1717,Bayonne,,total_no_colonial_product,,
1718,Bayonne,,total_no_colonial_product,,
1719,Bayonne,,total_no_colonial_product,,
1720,Bayonne,,total_no_colonial_product,,
1721,Bayonne,,total_no_colonial_product,,
1722,Bayonne,,total_no_colonial_product,,
1723,Bayonne,,total_no_colonial_product,,
1724,Bayonne,,total_no_colonial_product,,
1725,Bayonne,,total_no_colonial_product,,
1726,Bayonne,,total_no_colonial_product,,
1727,Bayonne,,total_no_colonial_product,,
1728,Bayonne,,total_no_colonial_product,,
1729,Bayonne,,total_no_colonial_product,,
1730,Bayonne,,total_no_colonial_product,,
1731,Bayonne,,total_no_colonial_product,,
1732,Bayonne,,total_no_colonial_product,,
1733,Bayonne,,total_no_colonial_product,,
1734,Bayonne,,total_no_colonial_product,,
1735,Bayonne,,total_no_colonial_product,,
1736,Bayonne,,total_no_colonial_product,,
1737,Bayonne,,total_no_colonial_product,,
1738,Bayonne,,total_no_colonial_product,,
1739,Bayonne,,total_no_colonial_product,,
1740,Bayonne,,total_no_colonial_product,,
1741,Bayonne,,total_no_colonial_product,,
1742,Bayonne,,total_no_colonial_product,,
1743,Bayonne,,total_no_colonial_product,,
1744,Bayonne,,total_no_colonial_product,,
1745,Bayonne,,total_no_colonial_product,,
1746,Bayonne,,total_no_colonial_product,,
1747,Bayonne,,total_no_colonial_product,,
1748,Bayonne,,total_no_colonial_product,,
1749,Bayonne,13953927.831096992,total_no_colonial_product,,
1750,Bayonne,14152472.993200198,total_no_colonial_product,,
1751,Bayonne,16501515.797100969,total_no_colonial_product,,
1752,Bayonne,13639866.063100826,total_no_colonial_product,,
1753,Bayonne,12185144.764885966,total_no_colonial_product,,
1754,Bayonne,14359334.10815467,total_no_colonial_product,,
1755,Bayonne,15999202.915834371,total_no_colonial_product,,
1756,Bayonne,14036341.890176062,total_no_colonial_product,14617167.187346455,14617167.187346455
1757,Bayonne,16603588.978483865,total_no_colonial_product,14688400.80210848,14688400.80210848
1758,Bayonne,14635349.214256875,total_no_colonial_product,14759981.558543514,14759981.558543514
1759,Bayonne,26752035.17090975,total_no_colonial_product,14831911.148371704,14831911.148371704
1760,Bayonne,18944021.15999452,total_no_colonial_product,14904191.271557426,14904191.271557426
1761,Bayonne,22004797.632015135,total_no_colonial_product,14976823.636349471,14976823.636349471
1762,Bayonne,23933280.85693584,total_no_colonial_product,15049809.959321465,15049809.959321465
1763,Bayonne,19294620.88845586,total_no_colonial_product,15123151.965412226,15123151.965412226
1764,Bayonne,17378046.251813967,total_no_colonial_product,,
1765,Bayonne,22569059.33706682,total_no_colonial_product,,
1766,Bayonne,14749631.745971393,total_no_colonial_product,,
1767,Bayonne,15797545.245239848,total_no_colonial_product,,
1768,Bayonne,9726944.87556688,total_no_colonial_product,,
1769,Bayonne,15509793.641637886,total_no_colonial_product,,
1770,Bayonne,12634141.669589087,total_no_colonial_product,,
1771,Bayonne,13682754.93062103,total_no_colonial_product,,
1772,Bayonne,12683450.411331143,total_no_colonial_product,,
1773,Bayonne,12241626.234269615,total_no_colonial_product,,
1774,Bayonne,12716619.025744345,total_no_colonial_product,,
1775,Bayonne,,total_no_colonial_product,,
1776,Bayonne,14343279.24695497,total_no_colonial_product,13548702.923853178,10667119.127501545
1777,Bayonne,,total_no_colonial_product,13498701.591307161,10240740.135900317
1778,Bayonne,13431676.293333624,total_no_colonial_product,13448884.788104735,9831404.081788337
1779,Bayonne,23649179.7612923,total_no_colonial_product,13399251.833242377,9438429.736202536
1780,Bayonne,19624503.716763504,total_no_colonial_product,13349802.048229951,9061163.099810928
1781,Bayonne,,total_no_colonial_product,13300534.757081276,8698976.314508265
1782,Bayonne,,total_no_colonial_product,13251449.286304746,8351266.618515422
1783,Bayonne,,total_no_colonial_product,13202544.964894464,8017455.343246725
1784,Bayonne,,total_no_colonial_product,,
1785,Bayonne,,total_no_colonial_product,,
1786,Bayonne,,total_no_colonial_product,,
1787,Bayonne,,total_no_colonial_product,,
1788,Bayonne,,total_no_colonial_product,,
1789,Bayonne,24135246.207829148,total_no_colonial_product,,
1716,Bayonne,,total_no_colonial_trade,,
1717,Bayonne,,total_no_colonial_trade,,
1718,Bayonne,,total_no_colonial_trade,,
1719,Bayonne,,total_no_colonial_trade,,
1720,Bayonne,,total_no_colonial_trade,,
1721,Bayonne,,total_no_colonial_trade,,
1722,Bayonne,,total_no_colonial_trade,,
1723,Bayonne,,total_no_colonial_trade,,
1724,Bayonne,,total_no_colonial_trade,,
1725,Bayonne,,total_no_colonial_trade,,
1726,Bayonne,,total_no_colonial_trade,,
1727,Bayonne,,total_no_colonial_trade,,
1728,Bayonne,,total_no_colonial_trade,,
1729,Bayonne,,total_no_colonial_trade,,
1730,Bayonne,,total_no_colonial_trade,,
1731,Bayonne,,total_no_colonial_trade,,
1732,Bayonne,,total_no_colonial_trade,,
1733,Bayonne,,total_no_colonial_trade,,
