year,data_type,value,kind,slope,reg_point,peace_reg_memory,peace_reg,direction_ferme,column_order,avg_loss_mem,avg_loss_no_mem
1751,trade,13424575.72092378,exports_no_colonial_trade,Bordeaux +2.1%/an,6754554.896672858,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1752,trade,13354018.715268672,exports_no_colonial_trade,Bordeaux +2.1%/an,6894508.8467523325,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1753,trade,7556773.581722399,exports_no_colonial_trade,Bordeaux +2.1%/an,7037362.633822126,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1754,trade,7019825.9249848155,exports_no_colonial_trade,Bordeaux +2.1%/an,7183176.342321246,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1755,trade,6857881.781334651,exports_no_colonial_trade,Bordeaux +2.1%/an,7332011.301634424,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1756,trade,4559376.2821994545,exports_no_colonial_trade,Bordeaux +2.1%/an,7483930.1118874205,8078422.613079035,7247791.0025728345,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1757,trade,4885237.291966479,exports_no_colonial_trade,Bordeaux +2.1%/an,7638996.670276476,8237665.582220293,6911980.787954241,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1758,trade,4173378.472204252,exports_no_colonial_trade,Bordeaux +2.1%/an,7797276.197943857,8400047.570503771,6591729.589896899,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1759,trade,6893900.522418795,exports_no_colonial_trade,Bordeaux +2.1%/an,7958835.267409772,8565630.454703117,6286316.516105832,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1760,trade,5804786.701058359,exports_no_colonial_trade,Bordeaux +2.1%/an,8123741.830572669,8734477.331315558,5995054.075220805,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1761,trade,7249889.324454418,exports_no_colonial_trade,Bordeaux +2.1%/an,8292065.247290201,8906652.540605094,5717286.629258949,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1762,trade,3029060.2665662467,exports_no_colonial_trade,Bordeaux +2.1%/an,8463876.314551884,9082221.691119604,5452388.9177595535,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1763,trade,5259740.785626251,exports_no_colonial_trade,Bordeaux +2.1%/an,8639247.296256203,9261251.6846918,5199764.650309387,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1764,trade,,exports_no_colonial_trade,Bordeaux +2.1%/an,8818251.95360522,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1765,trade,5365222.716809238,exports_no_colonial_trade,Bordeaux +2.1%/an,9000965.576128382,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1766,trade,8088441.63957269,exports_no_colonial_trade,Bordeaux +2.1%/an,9187465.013349487,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1767,trade,3384696.9021221935,exports_no_colonial_trade,Bordeaux +2.1%/an,9377828.707109405,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1768,trade,4246231.497585917,exports_no_colonial_trade,Bordeaux +2.1%/an,9572136.724559182,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1769,trade,8430749.185381964,exports_no_colonial_trade,Bordeaux +2.1%/an,9770470.791836176,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1770,trade,33458050.294227183,exports_no_colonial_trade,Bordeaux +2.1%/an,9972914.328437926,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1771,trade,,exports_no_colonial_trade,Bordeaux +2.1%/an,10179552.482308894,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1772,trade,11497143.773235625,exports_no_colonial_trade,Bordeaux +2.1%/an,10390472.165653568,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1773,trade,25909975.584061094,exports_no_colonial_trade,Bordeaux +2.1%/an,10605762.09149159,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1774,trade,17636113.441839855,exports_no_colonial_trade,Bordeaux +2.1%/an,10825512.810970977,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1775,trade,12464330.869869864,exports_no_colonial_trade,Bordeaux +2.1%/an,11049816.751453731,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1776,trade,13719608.564654803,exports_no_colonial_trade,Bordeaux +2.1%/an,11278768.255391032,11889251.353191104,24323753.94787616,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1777,trade,18426006.805036895,exports_no_colonial_trade,Bordeaux +2.1%/an,11512463.620003426,12126617.152002929,28074147.302061398,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1778,trade,13064542.519670708,exports_no_colonial_trade,Bordeaux +2.1%/an,11751001.13778403,12368721.89700832,32402800.506319854,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1779,trade,,exports_no_colonial_trade,Bordeaux +2.1%/an,11994481.137840195,12615660.200030709,37398873.39606814,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1780,trade,,exports_no_colonial_trade,Bordeaux +2.1%/an,12243006.028091775,12867528.561793791,43165273.0455312,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1781,trade,,exports_no_colonial_trade,Bordeaux +2.1%/an,12496680.338344501,13124425.409633111,49820773.405733064,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1782,trade,,exports_no_colonial_trade,Bordeaux +2.1%/an,12755610.76425507,13386451.135959985,57502461.761964135,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1783,trade,,exports_no_colonial_trade,Bordeaux +2.1%/an,13019906.21220716,13653708.137494285,66368562.401836425,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1784,trade,,exports_no_colonial_trade,Bordeaux +2.1%/an,13289677.845118104,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1785,trade,,exports_no_colonial_trade,Bordeaux +2.1%/an,13565039.12919385,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1786,trade,,exports_no_colonial_trade,Bordeaux +2.1%/an,13846105.881652668,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1787,trade,,exports_no_colonial_trade,Bordeaux +2.1%/an,14132996.319438552,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1788,trade,,exports_no_colonial_trade,Bordeaux +2.1%/an,14425831.108942997,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1789,trade,34254494.35924596,exports_no_colonial_trade,Bordeaux +2.1%/an,14724733.416757599,,,Bordeaux,1,Perte memoire-10.2%,Perte -10.7%
1716,trade,,total,Nantes +0.7%/an,24019511.03925685,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1717,trade,,total,Nantes +0.7%/an,24185176.09696561,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1718,trade,,total,Nantes +0.7%/an,24351983.763751667,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1719,trade,,total,Nantes +0.7%/an,24519941.920308277,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1720,trade,,total,Nantes +0.7%/an,24689058.50168266,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1721,trade,,total,Nantes +0.7%/an,24859341.497650962,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1722,trade,,total,Nantes +0.7%/an,25030798.953095295,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1723,trade,,total,Nantes +0.7%/an,25203438.968384773,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1724,trade,,total,Nantes +0.7%/an,25377269.699756887,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1725,trade,,total,Nantes +0.7%/an,25552299.359704256,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1726,trade,,total,Nantes +0.7%/an,25728536.217361283,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1727,trade,,total,Nantes +0.7%/an,25905988.598895814,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1728,trade,,total,Nantes +0.7%/an,26084664.88790214,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1729,trade,,total,Nantes +0.7%/an,26264573.52579669,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1730,trade,,total,Nantes +0.7%/an,26445723.01221787,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1731,trade,31984867.564848725,total,Nantes +0.7%/an,26628121.905426245,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1732,trade,24791443.33109735,total,Nantes +0.7%/an,26811778.822710317,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1733,trade,,total,Nantes +0.7%/an,26996702.440792274,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1734,trade,30093691.22522661,total,Nantes +0.7%/an,27182901.49623893,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1735,trade,33177040.734119654,total,Nantes +0.7%/an,27370384.78587401,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1736,trade,30900337.07546193,total,Nantes +0.7%/an,27559161.16719385,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1737,trade,25297815.5610345,total,Nantes +0.7%/an,27749239.558785945,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1738,trade,,total,Nantes +0.7%/an,27940628.94074983,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1739,trade,50664748.36625538,total,Nantes +0.7%/an,28133338.35512241,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1740,trade,40152182.6768143,total,Nantes +0.7%/an,28327376.906303745,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1741,trade,57237294.94207373,total,Nantes +0.7%/an,28522753.761488296,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1742,trade,58012489.230124384,total,Nantes +0.7%/an,28719478.151097517,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1743,trade,40443761.38795564,total,Nantes +0.7%/an,28917559.369216032,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1744,trade,30708149.493465453,total,Nantes +0.7%/an,29117006.77403083,53933084.68478052,53933084.68478052,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1745,trade,24058836.94309482,total,Nantes +0.7%/an,29317829.78827288,57079664.061173856,57079664.061173856,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1746,trade,29253335.959653705,total,Nantes +0.7%/an,29520037.89966342,60409822.06708124,60409822.06708124,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1747,trade,,total,Nantes +0.7%/an,29723640.661360767,63934269.0991543,63934269.0991543,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1748,trade,,total,Nantes +0.7%/an,29928647.692412768,67664340.42305353,67664340.42305353,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1749,trade,44409819.76721923,total,Nantes +0.7%/an,30135068.678210743,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1750,trade,35756157.6544666,total,Nantes +0.7%/an,30342913.370947156,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1751,trade,,total,Nantes +0.7%/an,30552191.59007647,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1752,trade,,total,Nantes +0.7%/an,30762913.222778495,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1753,trade,,total,Nantes +0.7%/an,30975088.22442672,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1754,trade,,total,Nantes +0.7%/an,31188726.619056992,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1755,trade,30841541.54817666,total,Nantes +0.7%/an,31403838.499842864,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1756,trade,16707043.02312034,total,Nantes +0.7%/an,31620434.02957077,44659204.931119435,28877560.466701824,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1757,trade,,total,Nantes +0.7%/an,31838523.44112138,45214514.65227616,27449863.28545698,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1758,trade,6539151.7942396235,total,Nantes +0.7%/an,32058117.03795261,45776729.30796752,26092750.98771311,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1759,trade,7052664.139287565,total,Nantes +0.7%/an,32279225.194585938,46345934.75680347,24802733.87982664,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1760,trade,6693610.976483328,total,Nantes +0.7%/an,32501858.357097782,46922217.92499338,23576494.797469735,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1761,trade,12148698.207461763,total,Nantes +0.7%/an,32726027.04361133,47505666.81962057,22410880.575839274,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1762,trade,5938902.339939631,total,Nantes +0.7%/an,32951741.84479526,48096370.54208172,21302893.94157235,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1763,trade,26764634.611834906,total,Nantes +0.7%/an,33179013.424362402,48694419.301695235,20249685.805524908,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1764,trade,42213765.42899639,total,Nantes +0.7%/an,33407852.519574758,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1765,trade,39633276.01560694,total,Nantes +0.7%/an,33638269.94175024,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1766,trade,100683009.86086693,total,Nantes +0.7%/an,33870276.57677354,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1767,trade,34526296.0226709,total,Nantes +0.7%/an,34103883.385610536,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1768,trade,,total,Nantes +0.7%/an,34339101.40482555,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1769,trade,52252637.261229716,total,Nantes +0.7%/an,34575941.74710407,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1770,trade,49078708.3759675,total,Nantes +0.7%/an,34814415.60177609,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1771,trade,46403343.88607542,total,Nantes +0.7%/an,35054534.235346064,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1772,trade,56438762.86667327,total,Nantes +0.7%/an,35296308.99202454,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1773,trade,,total,Nantes +0.7%/an,35539751.2942643,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1774,trade,50732127.234810024,total,Nantes +0.7%/an,35784872.64330008,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1775,trade,,total,Nantes +0.7%/an,36031684.619691305,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1776,trade,52611798.7043335,total,Nantes +0.7%/an,36280198.88387063,54408694.32772656,52910399.47667127,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1777,trade,,total,Nantes +0.7%/an,36530427.17669302,55010803.36554482,53308462.97874995,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1778,trade,70481106.37826885,total,Nantes +0.7%/an,36782381.31999184,55619575.59015542,53709521.25223945,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1779,trade,22056667.15688417,total,Nantes +0.7%/an,37036073.217136756,56235084.73912968,54113596.82785597,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1780,trade,,total,Nantes +0.7%/an,37291514.85359617,56857405.36604924,54520712.405822225,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1781,trade,,total,Nantes +0.7%/an,37548718.29750369,57486612.84953704,54930890.85714266,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1782,trade,,total,Nantes +0.7%/an,37807695.7002275,58122783.40238631,55344155.2248883,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1783,trade,,total,Nantes +0.7%/an,38068459.29694602,58765994.08079267,55760528.725491315,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1784,trade,,total,Nantes +0.7%/an,38331021.40722385,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1785,trade,,total,Nantes +0.7%/an,38595394.435596004,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1786,trade,,total,Nantes +0.7%/an,38861590.87215191,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1787,trade,,total,Nantes +0.7%/an,39129623.29312698,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1788,trade,,total,Nantes +0.7%/an,39399504.36149622,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1789,trade,99155476.17309555,total,Nantes +0.7%/an,39671246.82757193,,,Nantes,3,Perte memoire-55.1%,Perte -40.5%
1716,trade,,imports,Nantes +0.9%/an,9231240.044258669,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1717,trade,,imports,Nantes +0.9%/an,9315581.636173768,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1718,trade,,imports,Nantes +0.9%/an,9400693.8183988,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1719,trade,,imports,Nantes +0.9%/an,9486583.631462788,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1720,trade,,imports,Nantes +0.9%/an,9573258.180220863,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1721,trade,,imports,Nantes +0.9%/an,9660724.634441847,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1722,trade,,imports,Nantes +0.9%/an,9748990.22940154,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1723,trade,,imports,Nantes +0.9%/an,9838062.266481094,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1724,trade,,imports,Nantes +0.9%/an,9927948.113771018,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1725,trade,,imports,Nantes +0.9%/an,10018655.206680678,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1726,trade,,imports,Nantes +0.9%/an,10110191.04855335,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1727,trade,,imports,Nantes +0.9%/an,10202563.211286904,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1728,trade,,imports,Nantes +0.9%/an,10295779.33596016,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1729,trade,,imports,Nantes +0.9%/an,10389847.133464951,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1730,trade,10994596.346168667,imports,Nantes +0.9%/an,10484774.38514399,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1731,trade,11318221.903955702,imports,Nantes +0.9%/an,10580568.943434527,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1732,trade,6820224.022629109,imports,Nantes +0.9%/an,10677238.732517928,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1733,trade,,imports,Nantes +0.9%/an,10774791.748975147,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1734,trade,9618373.18940138,imports,Nantes +0.9%/an,10873236.062448224,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1735,trade,10250929.639777465,imports,Nantes +0.9%/an,10972579.816307805,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1736,trade,12499398.231955407,imports,Nantes +0.9%/an,11072831.228326762,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1737,trade,13009782.268496372,imports,Nantes +0.9%/an,11173998.59135998,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1738,trade,11174263.102637881,imports,Nantes +0.9%/an,11276090.274030339,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1739,trade,24141487.65154039,imports,Nantes +0.9%/an,11379114.721420977,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1740,trade,15781864.300198868,imports,Nantes +0.9%/an,11483080.45577387,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1741,trade,35906236.66444655,imports,Nantes +0.9%/an,11587996.077194834,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1742,trade,36260581.93065922,imports,Nantes +0.9%/an,11693870.264364779,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1743,trade,22062462.899250045,imports,Nantes +0.9%/an,11800711.775257844,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1744,trade,14908209.789692322,imports,Nantes +0.9%/an,11908529.447865708,30177372.4939192,30177372.4939192,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1745,trade,8151658.005209526,imports,Nantes +0.9%/an,12017332.200928716,33295900.81917712,33295900.81917712,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1746,trade,8183454.363562834,imports,Nantes +0.9%/an,12127129.034673633,36736697.722237684,36736697.722237684,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1747,trade,,imports,Nantes +0.9%/an,12237929.031558162,40533066.423531555,40533066.423531555,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1748,trade,,imports,Nantes +0.9%/an,12349741.357022276,44721751.69680425,44721751.69680425,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1749,trade,23862874.46869859,imports,Nantes +0.9%/an,12462575.260246232,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1750,trade,19368854.402506195,imports,Nantes +0.9%/an,12576440.074915916,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1751,trade,,imports,Nantes +0.9%/an,12691345.219994769,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1752,trade,,imports,Nantes +0.9%/an,12807300.200502958,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1753,trade,,imports,Nantes +0.9%/an,12924314.608303651,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1754,trade,,imports,Nantes +0.9%/an,13042398.122896455,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1755,trade,15820236.834144201,imports,Nantes +0.9%/an,13161560.512218107,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1756,trade,7039868.723841467,imports,Nantes +0.9%/an,13281811.63345049,29730232.846496545,14706112.826619975,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1757,trade,,imports,Nantes +0.9%/an,13403161.433836017,30916516.76568244,13857126.446971772,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1758,trade,3041718.790162194,imports,Nantes +0.9%/an,13525619.951500485,32150135.313701265,13057152.194547527,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1759,trade,3829024.131588031,imports,Nantes +0.9%/an,13649197.316283416,33432977.218075205,12303360.590956768,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1760,trade,2325837.7275272883,imports,Nantes +0.9%/an,13773903.750576023,34767006.56957993,11593085.504074853,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1761,trade,2497940.9186654636,imports,Nantes +0.9%/an,13899749.5701668,36154265.82935959,10923814.718035417,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1762,trade,1557436.64375888,imports,Nantes +0.9%/an,14026745.18509485,37596878.95603006,10293181.047618628,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1763,trade,12612316.607264312,imports,Nantes +0.9%/an,14154901.100511016,39097054.65755863,9698953.965608016,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1764,trade,18930458.92857633,imports,Nantes +0.9%/an,14284227.917546868,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1765,trade,16108269.93565357,imports,Nantes +0.9%/an,14414736.33419169,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1766,trade,17623090.132152636,imports,Nantes +0.9%/an,14546437.146177212,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
1767,trade,15138961.52786769,imports,Nantes +0.9%/an,14679341.247870956,,,Nantes,3,Perte memoire-63.2%,Perte -45.5%
